City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,bom jesus,-9.0744,-44.3586,31.73,46,73,2.44,BR,1679411028
364,karpushikha,57.5017,59.8956,1.53,90,100,4.91,RU,1679411029
365,laguna,38.421,-121.4238,10.03,88,100,0.45,US,1679411030
366,yantzaza,-3.8278,-78.7594,26.75,53,93,0.51,EC,1679410945
367,mayna,54.1135,47.6231,5.45,76,92,3.91,RU,1679411031
368,kahului,20.8947,-156.47,23.8,87,92,3.58,US,1679411004
369,mattru,7.6244,-11.8332,36.96,31,63,3.35,SL,1679411032
370,araceli,10.5529,119.9913,26.18,75,5,4.14,PH,1679411033
371,nieuw amsterdam,5.8833,-55.0833,30.57,68,40,2.57,SR,1679411034
372,quipile,4.7481,-74.5631,18.52,57,37,1.86,CO,1679411035
373,dawlatabad,36.4141,64.9053,19.59,38,6,4.17,AF,1679411036
374,ponta delgada,37.7333,-25.6667,17.4,88,40,5.66,PT,1679410861
375,mbandaka,0.0487,18.2603,30.12,54,86,2.2,CD,1679411037
376,sao filipe,14.8961,-24.4956,22.07,76,51,6.07,CV,1679411037
377,carbonia,39.1672,8.5222,20.53,63,36,5.35,IT,1679410579
378,kidal,18.4411,1.4078,32.43,9,0,7.53,ML,1679410921
379,soe,-9.8607,124.284,18.7,92,99,1.63,ID,1679411038
380,worland,44.0169,-107.9554,0.37,92,100,3.6,US,1679411039
381,pangai,-19.8,-174.35,26.92,78,97,3.31,TO,1679411039
382,huttwil,47.115,7.8621,16.12,55,100,1.84,CH,1679411040
383,asau,46.4333,26.4,13.51,88,100,0.66,RO,1679411040
384,hualmay,-11.0964,-77.6139,25.36,74,98,3.2,PE,1679411041
385,half moon bay,37.4636,-122.4286,9.62,92,100,5.14,US,1679411042
386,zimovniki,47.1483,42.4633,11.83,70,100,3.28,RU,1679411042
387,novaya igirma,57.1334,103.9112,-21.87,99,59,0.39,RU,1679411044
388,gamba,-2.65,10.0,29.37,64,23,3.39,GA,1679411045
389,panguna,-6.3164,155.4848,19.61,95,68,0.3,PG,1679411046
390,kyabe,9.4515,18.9449,35.26,27,64,2.08,TD,1679411047
391,kununurra,-15.7667,128.7333,25.99,89,99,2.06,AU,1679411048
392,kaabong,3.4836,34.1492,24.92,40,100,0.7,UG,1679411050
393,gushikawa,26.3544,127.8686,22.57,94,100,4.63,JP,1679411051
394,chokwe,-24.5333,32.9833,29.68,45,0,2.51,MZ,1679411053
395,ippy,6.2679,21.2247,32.73,28,84,2.83,CF,1679411055
396,voyvozh,62.892,54.9635,0.18,99,100,3.65,RU,1679411055
397,bathsheba,13.2167,-59.5167,29.34,61,20,9.77,BB,1679411057
398,siavonga,-16.5382,28.7088,28.97,52,33,1.42,ZM,1679411058
399,san quintin,30.4833,-115.95,14.3,80,100,5.03,MX,1679410856
400,barahona,18.2085,-71.1008,26.9,69,20,3.09,DO,1679410828
401,iracoubo,5.4802,-53.2011,26.63,73,22,4.44,GF,1679411062
402,nelson bay,-32.7167,152.15,21.67,82,100,2.24,AU,1679411063
403,uhlove,44.8215,33.6045,8.9,70,70,2.41,UA,1679411064
404,akdepe,42.0551,59.3788,18.05,26,15,5.81,TM,1679411066
405,rivoli,45.0715,7.5262,19.3,44,97,1.54,IT,1679411067
406,tandalti,13.0167,31.8667,32.22,5,85,5.97,SD,1679411068
407,sur,22.5667,59.5289,26.53,62,52,6.49,OM,1679411069
408,dhidhdhoo,6.8833,73.1,28.29,68,10,4.45,MV,1679411070
409,tiksi,71.6872,128.8694,-30.6,98,42,5.63,RU,1679411071
410,freire,-38.95,-72.6333,15.89,77,40,2.06,CL,1679411072
411,agirish,61.9247,63.0231,0.55,91,77,5.01,RU,1679411075
412,lubango,-14.9172,13.4925,24.92,50,40,4.63,AO,1679410839
413,jumla,29.2747,82.1838,6.4,93,100,1.09,NP,1679410909
414,galbshtadt,53.2264,78.9845,-9.88,86,77,2.79,RU,1679411077
415,lagoa,39.05,-27.9833,15.54,88,100,8.55,PT,1679411078
416,seymchan,62.8833,152.4333,-23.77,99,100,0.46,RU,1679411080
417,umm lajj,25.0213,37.2685,21.89,58,0,6.66,SA,1679411081
418,eureka,40.8021,-124.1637,5.41,96,100,3.42,US,1679410826
419,margherita,27.2833,95.6833,16.95,97,91,1.19,IN,1679411082
420,casino,-28.8667,153.05,20.87,96,100,2.13,AU,1679411083
421,evensk,61.95,159.2333,-26.39,77,4,3.67,RU,1679411084
422,chunoyar,57.4467,97.3217,-22.0,99,49,1.03,RU,1679411085
423,rio gallegos,-51.6226,-69.2181,15.03,38,0,7.72,AR,1679411086
424,sabang,5.8933,95.3214,28.29,78,100,5.38,ID,1679411086
425,severobaykalsk,55.65,109.3167,-20.98,79,88,4.27,RU,1679411087
426,midyat,37.4247,41.3393,11.71,64,100,3.59,TR,1679411087
427,anloga,5.7947,0.8973,29.83,68,81,6.82,GH,1679411088
428,igarka,67.4667,86.5833,-5.44,86,100,11.28,RU,1679411089
429,maputo,-25.9653,32.5892,29.01,64,20,5.66,MZ,1679411089
430,avera,33.194,-82.5271,12.53,37,10,4.08,US,1679411090
431,birjand,32.8663,59.2211,13.26,50,20,7.2,IR,1679411090
432,swan hill,-35.3378,143.5544,17.55,95,24,2.98,AU,1679411091
433,pathein,16.7833,94.7333,25.44,71,0,4.83,MM,1679411091
434,bodden town,19.2833,-81.25,29.0,81,20,5.66,KY,1679411092
435,la ronge,55.1001,-105.2842,-10.86,85,100,2.57,CA,1679410814
436,noumea,-22.2763,166.4572,19.99,84,8,3.67,NC,1679410822
437,kloulklubed,7.0419,134.2556,25.28,77,100,5.59,PW,1679411093
438,yining,29.0361,114.5636,14.17,97,100,0.41,CN,1679411094
439,muriti,-1.9833,32.9167,22.25,70,99,3.79,TZ,1679411094
440,barguzin,53.6167,109.6167,-15.12,85,100,2.42,RU,1679411095
441,ascension,30.2169,-90.9001,16.13,64,0,1.54,US,1679411095
442,los llanos de aridane,28.6585,-17.9182,20.07,67,20,7.72,ES,1679411096
443,dabakala,8.3667,-4.4333,36.11,30,72,2.69,CI,1679411100
444,correntina,-13.3433,-44.6367,31.62,42,76,1.32,BR,1679411100
445,dharchula,29.85,80.5333,11.97,88,94,0.92,IN,1679411101
446,puerto montt,-41.4698,-72.9447,9.46,100,100,2.06,CL,1679410992
447,hambantota,6.1241,81.1185,25.19,100,40,2.57,LK,1679411103
448,wajima,37.4,136.9,12.4,78,81,1.75,JP,1679411104
449,namibe,-15.1961,12.1522,25.4,64,42,4.49,AO,1679411105
450,pandan,14.0453,124.1694,24.27,85,1,2.76,PH,1679411106
451,hazorasp,41.3194,61.0742,14.91,24,10,5.4,UZ,1679411107
452,kapustin yar,48.5831,45.7372,14.33,38,98,2.8,RU,1679411108
453,banda aceh,5.5577,95.3222,27.07,78,100,2.52,ID,1679411110
454,trairi,-3.2778,-39.2689,28.57,69,70,2.91,BR,1679410870
455,balikpapan,-1.2675,116.8289,27.55,83,20,2.06,ID,1679410571
456,mahbubnagar,16.7333,77.9833,27.96,24,5,2.58,IN,1679411113
457,imbituba,-28.24,-48.6703,29.36,71,13,5.14,BR,1679411114
458,huarmey,-10.0681,-78.1522,26.06,75,90,3.01,PE,1679411116
459,polgardi,47.061,18.302,16.33,47,68,4.77,HU,1679411117
460,alyangula,-13.8483,136.4192,27.39,81,100,3.98,AU,1679411119
461,mogadishu,2.0371,45.3438,28.93,84,75,5.66,SO,1679410849
462,kapit,2.0167,112.9333,23.47,98,100,0.18,MY,1679411121
463,general pico,-35.6566,-63.7568,19.85,66,100,4.44,AR,1679410933
464,ambilobe,-13.2,49.05,26.66,75,100,3.87,MG,1679411124
465,male,4.1748,73.5089,28.97,79,75,3.6,MV,1679411125
466,pitimbu,-7.4706,-34.8086,29.33,70,93,6.01,BR,1679410961
467,prince rupert,54.3161,-130.3201,5.83,100,100,2.06,CA,1679410860
468,tamiahua,21.2667,-97.45,20.54,69,95,1.19,MX,1679411128
469,hohhot,40.8106,111.6522,5.16,19,0,8.0,CN,1679411129
470,ancud,-41.8697,-73.8203,13.89,56,18,0.31,CL,1679411104
471,faya,18.3851,42.4509,17.06,24,46,3.75,SA,1679411130
472,ranchi,23.35,85.3333,19.06,72,75,0.0,IN,1679411132
473,ghanzi,-21.5667,21.7833,32.15,15,1,4.4,BW,1679411133
474,imeni poliny osipenko,52.4201,136.4853,-1.76,94,100,4.91,RU,1679411134
475,ranau,5.9538,116.6641,20.93,98,100,0.21,MY,1679411136
476,bowen,-20.0167,148.2333,25.45,74,37,7.19,AU,1679411138
477,marsa matruh,31.3525,27.2453,19.11,68,0,3.6,EG,1679411138
478,balkhash,46.844,74.9804,-4.06,60,5,6.02,KZ,1679411139
479,bairiki,1.3292,172.9752,27.0,83,20,4.63,KI,1679411139
480,omboue,-1.5746,9.2618,28.73,65,99,3.37,GA,1679411140
481,klaksvik,62.2266,-6.589,7.51,98,100,12.99,FO,1679411141
482,tabas,33.5959,56.9244,24.12,23,79,5.14,IR,1679411141
483,pontal do parana,-25.6533,-48.5128,32.21,57,0,2.06,BR,1679411142
484,esso,55.9333,158.7,-11.35,94,90,1.68,RU,1679411143
485,nanortalik,60.1432,-45.2371,1.05,76,100,2.43,GL,1679411143
486,bosaso,11.2842,49.1816,28.99,89,40,5.66,SO,1679411002
487,nizhniy kuranakh,58.8353,125.4869,-27.18,100,100,0.69,RU,1679411145
488,tiznit,29.5833,-9.5,24.82,22,0,4.57,MA,1679411146
489,qaqortoq,60.7167,-46.0333,1.63,77,89,3.93,GL,1679411147
490,grand gaube,-20.0064,57.6608,28.22,72,72,0.89,MU,1679411148
491,rio grande,-32.035,-52.0986,25.06,57,86,4.52,BR,1679411148
492,mandalgovi,45.7625,106.2708,-14.9,67,5,9.3,MN,1679411149
493,saint-paul-les-dax,43.7272,-1.0516,19.52,68,96,2.06,FR,1679411150
494,oussouye,12.485,-16.5469,34.1,25,0,5.58,SN,1679411150
495,bunia,1.5667,30.25,23.88,66,93,1.22,CD,1679411151
496,pirovskoye,57.6267,92.2658,-15.7,98,92,2.1,RU,1679411152
497,hvolsvollur,63.7533,-20.2243,3.37,69,100,5.74,IS,1679411153
498,anadyr,64.75,177.4833,-18.89,77,100,19.0,RU,1679411153
499,tautira,-17.7333,-149.15,27.08,81,100,5.8,PF,1679411154
500,fairbanks,64.8378,-147.7164,-14.39,78,75,0.0,US,1679411132
501,uyemskiy,64.4743,40.8524,-3.97,63,0,1.0,RU,1679411155
502,den helder,52.9599,4.7593,10.57,93,100,12.52,NL,1679411155
503,monte carmelo,-18.7247,-47.4986,25.82,61,72,2.6,BR,1679411156
504,sulangan,11.1373,123.7228,27.15,79,1,4.84,PH,1679411156
505,goundam,16.4145,-3.6708,36.01,7,0,5.53,ML,1679411157
506,egvekinot,66.3167,-179.1667,-14.39,90,100,6.47,RU,1679411157
507,lugovoy,42.9472,72.7644,8.27,54,85,1.54,KZ,1679411158
508,sabratah,32.7933,12.4885,17.41,77,66,9.46,LY,1679411158
509,patu,-6.11,-37.6367,29.82,54,99,0.22,BR,1679411159
510,pietersburg,-23.9045,29.4688,29.47,28,20,4.12,ZA,1679411160
511,wanaka,-44.7,169.15,6.73,74,64,0.89,NZ,1679411161
512,komsomolskiy,40.4272,71.7189,14.4,54,16,0.0,UZ,1679411162
513,nantucket,41.2835,-70.0995,12.08,57,0,5.66,US,1679411033
514,abu samrah,35.3029,37.1841,15.14,57,64,6.85,SY,1679411163
515,erenhot,43.6475,111.9767,-7.46,32,0,14.5,CN,1679411165
516,peniche,39.3558,-9.3811,19.6,82,0,4.81,PT,1679411167
517,pringsewu,-5.3582,104.9744,23.49,97,87,0.65,ID,1679411171
518,sillod,20.3,75.65,26.9,27,67,3.01,IN,1679411172
519,pontianak,-0.0333,109.3333,24.99,94,20,1.54,ID,1679411173
520,novopokrovka,49.8425,36.5477,8.54,62,77,2.01,UA,1679411175
521,marawi,7.9986,124.2928,19.9,98,92,1.2,PH,1679411175
522,lata,40.1629,-8.3327,19.95,44,0,4.12,PT,1679411176
523,lac du bonnet,50.2536,-96.0612,-7.76,78,99,3.72,CA,1679411178
524,kaeo,-35.1,173.7833,15.28,80,100,3.41,NZ,1679411179
525,amapa,1.0,-52.0,27.58,65,85,1.93,BR,1679411180
526,tuy hoa,13.0833,109.3,23.31,92,92,2.38,VN,1679411181
527,burnie,-41.0667,145.9167,13.03,97,100,4.57,AU,1679411182
528,letka,59.6011,49.4232,0.72,98,100,3.76,RU,1679411182
529,gazanjyk,39.2446,55.5154,19.5,23,9,7.66,TM,1679411183
530,luwuk,-0.9516,122.7875,25.26,88,100,1.51,ID,1679411184
531,kavaratti,10.5669,72.642,27.7,61,35,4.77,IN,1679411185
532,muros,42.7762,-9.0603,17.3,76,80,3.36,ES,1679411186
533,banepa,27.6298,85.5214,13.18,82,40,1.03,NP,1679411187
534,benjamin constant,-4.3831,-70.0311,31.07,66,20,3.6,BR,1679411188
535,luau,-10.7073,22.2247,22.87,85,91,1.9,AO,1679411189
536,yauya,-8.9833,-77.3,13.11,50,100,1.45,PE,1679411191
537,parksville,49.3163,-124.3195,7.8,98,98,2.57,CA,1679410982
538,tilichiki,60.4667,166.1,-24.77,85,8,2.24,RU,1679411193
539,arona,28.0996,-16.681,19.51,70,20,9.77,ES,1679411194
540,silveira,39.1112,-9.3643,22.37,77,2,6.26,PT,1679411194
541,skelleftea,64.7507,20.9528,4.44,60,0,7.2,SE,1679411195
542,abu dhabi,24.4667,54.3667,26.06,66,0,6.17,AE,1679411196
543,hofn,64.2539,-15.2082,-0.58,88,100,17.63,IS,1679411197
544,jatiroto,-7.8833,111.1167,24.03,92,100,1.36,ID,1679411198
545,kisangani,0.5167,25.2,29.5,53,97,2.05,CD,1679411199
546,mayo,38.8876,-76.5119,13.93,39,0,1.54,US,1679411200
547,shelburne,44.0787,-80.2041,1.24,83,95,2.31,CA,1679411201
548,vostok,46.4856,135.8833,-2.38,86,6,2.4,RU,1679411201
549,san alberto,7.7611,-73.3922,29.08,62,100,1.38,CO,1679411202
550,sistranda,63.7256,8.834,2.98,59,100,5.42,NO,1679411203
551,chulman,56.8479,124.9104,-21.53,84,100,4.11,RU,1679411204
552,mlawa,53.1128,20.3841,8.94,64,81,3.46,PL,1679411204
553,pisco,-13.7,-76.2167,25.57,78,0,3.09,PE,1679411205
554,kaduy,59.2,37.15,1.03,98,100,3.51,RU,1679411206
555,aasiaat,68.7098,-52.8699,-14.29,91,100,3.42,GL,1679410995
556,port hardy,50.6996,-127.4199,7.36,93,100,0.77,CA,1679411207
557,dzerzhinsk,56.2389,43.4631,1.9,100,100,5.0,RU,1679411208
558,zhuji,29.7188,120.2423,16.04,98,92,0.96,CN,1679411208
559,mukhen,48.1,136.1,0.96,85,60,2.34,RU,1679411209
560,bozdar,27.1828,68.636,28.84,19,4,2.96,PK,1679411210
561,safaga,26.7292,33.9365,21.65,52,0,4.08,EG,1679411210
562,namsos,64.4662,11.4957,2.03,75,40,1.03,NO,1679411211
563,port moresby,-9.4431,147.1797,24.42,84,100,0.79,PG,1679411212
564,muana,-1.5283,-49.2167,26.16,84,85,1.15,BR,1679411212
565,liku,-0.7275,119.8922,23.64,93,97,0.32,ID,1679411213
566,walvis bay,-22.9575,14.5053,19.49,64,2,8.55,NA,1679411214
567,auki,-8.7676,160.7034,25.38,84,100,2.19,SB,1679411215
568,narang,31.9132,74.5176,20.98,68,43,2.29,PK,1679411142
569,konya,38.1667,32.5,11.71,36,95,1.71,TR,1679411155
570,marsh harbour,26.5412,-77.0636,21.0,61,0,5.64,BS,1679411174
